"model1" "model2" "MEC1" "MEC2" "IAS1" "IAS2" "NF1" "NF2" "MSE_Train1" "MSE_Train2" "MSE_Test1" "MSE_Test2" "MSE_Test_MEC_prop1" "MSE_Test_MEC_prop2" "Base_Ret1" "Base_Ret2" "Hedge_Ret1" "Hedge_Ret2"
"lm" "svmRadial" "1" "3" "0" "0.01" "3" "3" "3.51221887157523e-05" "7.18125341579311e-07" "3.1984206962659e-05" "2.09787930504545e-06" "3.1984206962659e-05" "6.29363791513634e-06" "0.00563102370532883" "0.00563102370532883" "0.00555517341455086" "0.00470552146931849"
"lm" "svmRadial" "1" "3" "0" "0.01" "3" "3" "3.60079376161634e-05" "7.11841716576756e-07" "4.02071144391276e-05" "3.20704530654643e-06" "4.02071144391276e-05" "9.62113591963929e-06" "0.00636636010885358" "0.00636636010885358" "0.00541604452623125" "0.00457006809734814"
"lm" "svmRadial" "1" "3" "0" "0.01" "3" "3" "3.71462484839583e-05" "8.21113617145532e-07" "3.88726917669128e-05" "3.16822838443452e-06" "3.88726917669128e-05" "9.50468515330357e-06" "0.00603173104655015" "0.00603173104655015" "0.00557287670595176" "0.00447166102835458"
"lm" "svmRadial" "1" "3" "0" "0.01" "3" "3" "2.86839462664315e-05" "7.9319908983945e-07" "2.72181686430689e-05" "1.28071159155291e-06" "2.72181686430689e-05" "3.84213477465872e-06" "0.0051892200109786" "0.0051892200109786" "0.00496805875598369" "0.00423400268759052"
"lm" "svmRadial" "1" "3" "0" "0.01" "3" "3" "4.21071241892745e-05" "7.57689436004398e-07" "3.71637868015397e-05" "1.83925306808169e-06" "3.71637868015397e-05" "5.51775920424508e-06" "0.00607219068416633" "0.00607219068416633" "0.0056192213905644" "0.00533925510087882"
"lm" "svmRadial" "1" "3" "0" "0.01" "3" "3" "3.77325856055603e-05" "7.57921597861961e-07" "3.76512780175479e-05" "2.16357596049409e-06" "3.76512780175479e-05" "6.49072788148227e-06" "0.00613793062544127" "0.00613793062544127" "0.00540828541704944" "0.00460555922029334"
"lm" "svmRadial" "1" "3" "0" "0.01" "3" "3" "3.44169293277585e-05" "7.53117494377405e-07" "4.50543414356492e-05" "3.2859239887176e-06" "4.50543414356492e-05" "9.85777196615279e-06" "0.00674616242820947" "0.00674616242820947" "0.00556778049536802" "0.00461299510890274"
"lm" "svmRadial" "1" "3" "0" "0.02" "3" "3" "3.42952522685213e-05" "7.89615571086127e-07" "3.88677291815967e-05" "3.03153379904333e-06" "3.88677291815967e-05" "9.09460139712999e-06" "0.00619842528468298" "0.00619842528468298" "0.00523244551240414" "0.00445871262483578"
"lm" "svmRadial" "1" "3" "0" "0.02" "3" "3" "3.23283412743417e-05" "6.922629882857e-07" "3.37336514079115e-05" "1.60129631368753e-06" "3.37336514079115e-05" "4.8038889410626e-06" "0.0057550785139077" "0.0057550785139077" "0.00557932841546925" "0.00436062127930227"
"lm" "svmRadial" "1" "3" "0" "0.01" "3" "3" "4.38177690203043e-05" "7.88898571286177e-07" "3.96067958317112e-05" "2.02367608079525e-06" "3.96067958317112e-05" "6.07102824238574e-06" "0.00622947291742281" "0.00622947291742281" "0.00599048849522616" "0.00501225263209893"
"lm" "svmRadial" "1" "3" "0" "0.01" "3" "3" "3.50764372243653e-05" "7.2296788202452e-07" "3.61438902660381e-05" "2.63773614099696e-06" "3.61438902660381e-05" "7.91320842299089e-06" "0.00598277398617371" "0.00598277398617371" "0.00524008581194807" "0.00411425990868907"
"lm" "svmRadial" "1" "3" "0" "0.02" "3" "3" "3.42975612712992e-05" "8.46119578191838e-07" "3.50557842070517e-05" "1.87835508899042e-06" "3.50557842070517e-05" "5.63506526697126e-06" "0.00594442050914749" "0.00594442050914749" "0.00567972741746785" "0.00474225702186069"
"lm" "svmRadial" "1" "3" "0" "0.01" "3" "3" "2.95212243562501e-05" "8.10268477835535e-07" "3.52793413446149e-05" "2.57129365911873e-06" "3.52793413446149e-05" "7.71388097735618e-06" "0.00588666065925284" "0.00588666065925284" "0.00502854352561264" "0.00417311715010975"
"lm" "svmRadial" "1" "3" "0" "0.01" "3" "3" "4.28400483908274e-05" "7.86543824376498e-07" "3.59989819177144e-05" "3.29469423631316e-06" "3.59989819177144e-05" "9.88408270893948e-06" "0.00595689725926605" "0.00595689725926605" "0.00552349812722283" "0.004599693767531"
"lm" "svmRadial" "1" "3" "0" "0.01" "3" "3" "3.40216293894412e-05" "7.23260013155542e-07" "3.41269865459359e-05" "1.85206437156481e-06" "3.41269865459359e-05" "5.55619311469442e-06" "0.00581378176369657" "0.00581378176369657" "0.00584767105126236" "0.00485846327395243"
"lm" "svmRadial" "1" "3" "0" "0.01" "3" "3" "3.37095692471133e-05" "7.82601129152099e-07" "3.26005582395892e-05" "1.76553971680796e-06" "3.26005582395892e-05" "5.29661915042388e-06" "0.00569252977960332" "0.00569252977960332" "0.0054607190503133" "0.00452520675478002"
"lm" "svmRadial" "1" "3" "0" "0.04" "3" "3" "4.10839573398291e-05" "6.55462513491561e-07" "3.56233354253142e-05" "2.01199696311023e-06" "3.56233354253142e-05" "6.03599088933069e-06" "0.00594093440843969" "0.00594093440843969" "0.00581435436635693" "0.00481552402274437"
"lm" "svmRadial" "1" "3" "0" "0.02" "3" "3" "4.70516521376748e-05" "6.81013297826985e-07" "3.21310773342751e-05" "1.71110023225243e-06" "3.21310773342751e-05" "5.1333006967573e-06" "0.00565088824486533" "0.00565088824486533" "0.00554480293875075" "0.00456791649872236"
"lm" "svmRadial" "1" "3" "0" "0.03" "3" "3" "3.86290067481132e-05" "7.67306368540602e-07" "4.21283996612034e-05" "5.36367827339361e-06" "4.21283996612034e-05" "1.60910348201808e-05" "0.00639161798116289" "0.00639161798116289" "0.00575416184240151" "0.00407196858145222"
"lm" "svmRadial" "1" "3" "0" "0.01" "3" "3" "3.65785320081826e-05" "7.30932464496318e-07" "3.91395935480239e-05" "2.70592289370637e-06" "3.91395935480239e-05" "8.1177686811191e-06" "0.00618700412824006" "0.00618700412824006" "0.00616983288686511" "0.00497574740955899"
"lm" "svmRadial" "1" "3" "0" "0.01" "3" "3" "3.41427760982815e-05" "8.25610651699655e-07" "3.7997639848758e-05" "2.4631289006118e-06" "3.7997639848758e-05" "7.3893867018354e-06" "0.00615356189994886" "0.00615356189994886" "0.00603757948179257" "0.0046393787403574"
"lm" "svmRadial" "1" "3" "0" "0.01" "3" "3" "3.21897743565226e-05" "8.89602411118755e-07" "3.60028684154586e-05" "2.29405987471413e-06" "3.60028684154586e-05" "6.88217962414239e-06" "0.00599568238940703" "0.00599568238940703" "0.00555600307220531" "0.00368116735368907"
"lm" "svmRadial" "1" "3" "0" "0.01" "3" "3" "3.46872094355323e-05" "7.71978108140657e-07" "5.17631502903518e-05" "8.03158317613935e-06" "5.17631502903518e-05" "2.4094749528418e-05" "0.00715151104493413" "0.00715151104493413" "0.00526888312057712" "0.00439154024580238"
"lm" "svmRadial" "1" "3" "0" "0.01" "3" "3" "2.74355627729415e-05" "7.43549945722623e-07" "3.17984730256659e-05" "2.40855624007848e-06" "3.17984730256659e-05" "7.22566872023543e-06" "0.0056479336374345" "0.0056479336374345" "0.00495426981966436" "0.00412773097323174"
"lm" "svmRadial" "1" "3" "0" "0.01" "3" "3" "3.5244751460032e-05" "8.73805543754023e-07" "3.79202010211214e-05" "4.14993618284533e-06" "3.79202010211214e-05" "1.2449808548536e-05" "0.00611094492168813" "0.00611094492168813" "0.00523095779109255" "0.00405493016484699"
"lm" "svmRadial" "1" "3" "0" "0.02" "3" "3" "4.86820829217656e-05" "7.47016288665173e-07" "3.48061849133903e-05" "1.51519006107888e-06" "3.48061849133903e-05" "4.54557018323664e-06" "0.00585219030988857" "0.00585219030988857" "0.00577872099874521" "0.0046083123258505"
"lm" "svmRadial" "1" "3" "0" "0.01" "3" "3" "3.89077808672261e-05" "8.01174606859366e-07" "3.72232289985468e-05" "1.3994407276849e-06" "3.72232289985468e-05" "4.19832218305469e-06" "0.0059448951072051" "0.0059448951072051" "0.0056884224300259" "0.00502839380274357"
"lm" "svmRadial" "1" "3" "0" "0.01" "3" "3" "3.12669171967875e-05" "8.20055991782954e-07" "3.55822863052482e-05" "1.76097948424965e-06" "3.55822863052482e-05" "5.28293845274894e-06" "0.00597252229287193" "0.00597252229287193" "0.00552911045227388" "0.00388428708526203"
"lm" "svmRadial" "1" "3" "0" "0.02" "3" "3" "3.58457364108219e-05" "7.64039665112211e-07" "3.82318655655754e-05" "2.82680671999197e-06" "3.82318655655754e-05" "8.4804201599759e-06" "0.00612070292595733" "0.00612070292595733" "0.00563239223065078" "0.00409962711547121"
"lm" "svmRadial" "1" "3" "0" "0.01" "3" "3" "3.52795963178903e-05" "8.22601559480525e-07" "5.06748414577598e-05" "3.45515325311074e-06" "5.06748414577598e-05" "1.03654597593322e-05" "0.00701917587449792" "0.00701917587449792" "0.00598929043755177" "0.00444266578469239"
"lm" "svmRadial" "1" "3" "0" "0.01" "3" "3" "3.2170714619232e-05" "7.99910450900756e-07" "3.9465136304623e-05" "2.69238188504977e-06" "3.9465136304623e-05" "8.0771456551493e-06" "0.00633776690460849" "0.00633776690460849" "0.00552682561637163" "0.00428890048742752"
"lm" "svmRadial" "1" "3" "0" "0.02" "3" "3" "3.97855104168758e-05" "8.57857636787547e-07" "3.68388130015093e-05" "1.79376464553824e-06" "3.68388130015093e-05" "5.38129393661471e-06" "0.00576740672809519" "0.00576740672809519" "0.00591059321536762" "0.0045775787600092"
"lm" "svmRadial" "1" "3" "0" "0.02" "3" "3" "3.94244054844478e-05" "6.7470751440114e-07" "4.28394989792781e-05" "4.27320016362933e-06" "4.28394989792781e-05" "1.2819600490888e-05" "0.00656354049876396" "0.00656354049876396" "0.00578255160684494" "0.00480972893497645"
"lm" "svmRadial" "1" "3" "0" "0.01" "3" "3" "4.18937673169946e-05" "8.12042848818101e-07" "3.62506178801744e-05" "1.67018945135615e-06" "3.62506178801744e-05" "5.01056835406845e-06" "0.0059860099079356" "0.0059860099079356" "0.00583601657661124" "0.00468643099143336"
"lm" "svmRadial" "1" "3" "0" "0.01" "3" "3" "3.71095929229263e-05" "7.18877296450395e-07" "4.83319706153811e-05" "8.79461742056018e-06" "4.83319706153811e-05" "2.63838522616805e-05" "0.00698642130150638" "0.00698642130150638" "0.00591737763430947" "0.0047497999766463"
"lm" "svmRadial" "1" "3" "0" "0.02" "3" "3" "3.30486072765155e-05" "7.20925822693447e-07" "3.05329991582703e-05" "2.26972507200897e-06" "3.05329991582703e-05" "6.80917521602691e-06" "0.00544203447436288" "0.00544203447436288" "0.00498375363087786" "0.00408173234627523"
"lm" "svmRadial" "1" "3" "0" "0.02" "3" "3" "3.19560087571964e-05" "7.14010835170885e-07" "3.64619269569762e-05" "2.89999358824152e-06" "3.64619269569762e-05" "8.69998076472457e-06" "0.00599622742464095" "0.00599622742464095" "0.00572559432549526" "0.00456496534847437"
"lm" "svmRadial" "1" "3" "0" "0.01" "3" "3" "3.89446553612658e-05" "6.19297761735324e-07" "4.61009412265297e-05" "2.47656738898745e-06" "4.61009412265297e-05" "7.42970216696236e-06" "0.00673212932315774" "0.00673212932315774" "0.00667178850358707" "0.00491804485428361"
"lm" "svmRadial" "1" "3" "0" "0.02" "3" "3" "5.04142800367825e-05" "7.69198507790049e-07" "3.70459267943961e-05" "2.34605671858817e-06" "3.70459267943961e-05" "7.03817015576452e-06" "0.00605660225337681" "0.00605660225337681" "0.0057014114614216" "0.00466340044681328"
"lm" "svmRadial" "1" "3" "0" "0.02" "3" "3" "4.15348131407883e-05" "9.1132970570783e-07" "3.4689362254512e-05" "2.47543495877437e-06" "3.4689362254512e-05" "7.4263048763231e-06" "0.00569211883494731" "0.00569211883494731" "0.00534404870222344" "0.00407827132853205"
"lm" "svmRadial" "1" "3" "0" "0.03" "3" "3" "4.249102282916e-05" "7.4998084633392e-07" "4.4087458029888e-05" "3.3788594555424e-06" "4.4087458029888e-05" "1.01365783666272e-05" "0.00618341933058833" "0.00618341933058833" "0.00608139525251969" "0.00448715374537206"
"lm" "svmRadial" "1" "2.90376624009438" "0" "0.02" "3" "3" "3.58248482457431e-05" "1.32670759059009e-06" "3.92479891683156e-05" "4.81594656587834e-06" "3.92479891683156e-05" "1.3984383052096e-05" "0.00626774718797452" "0.00626774718797452" "0.005072025567507" "0.00454948621357248"
"lm" "svmRadial" "1" "3" "0" "0.01" "3" "3" "3.28956264584659e-05" "8.47089411068254e-07" "3.95843365682339e-05" "2.25749797053099e-06" "3.95843365682339e-05" "6.77249391159298e-06" "0.0062699671064375" "0.0062699671064375" "0.0053441928514838" "0.0044930961430483"
"lm" "svmRadial" "1" "3" "0" "0.02" "3" "3" "5.21380638626008e-05" "7.92881028880315e-07" "3.64607421916668e-05" "1.65284417778513e-06" "3.64607421916668e-05" "4.95853253335539e-06" "0.0060000266673489" "0.0060000266673489" "0.00587122018898308" "0.00487476834182954"
"lm" "svmRadial" "1" "3" "0" "0.02" "3" "3" "3.95932170031975e-05" "7.29206276954839e-07" "3.81049293527975e-05" "3.77496065222637e-06" "3.81049293527975e-05" "1.13248819566791e-05" "0.0060795816058551" "0.0060795816058551" "0.00535251933662535" "0.00438309825740889"
"lm" "svmRadial" "1" "3" "0" "0.01" "3" "3" "3.39679672509562e-05" "8.29386256174337e-07" "3.71008919297099e-05" "2.78550415349263e-06" "3.71008919297099e-05" "8.35651246047788e-06" "0.00605648419234958" "0.00605648419234958" "0.00546608227865457" "0.0048217129179406"
"lm" "svmRadial" "1" "3" "0" "0.02" "3" "3" "4.00985119564409e-05" "8.45588469649544e-07" "3.62501535538792e-05" "2.41516786708112e-06" "3.62501535538792e-05" "7.24550360124336e-06" "0.0058491140219783" "0.0058491140219783" "0.00523452734503488" "0.00439183332322889"
"lm" "svmRadial" "1" "3" "0" "0.02" "3" "3" "3.14357839825851e-05" "7.51923109165081e-07" "3.74034406448448e-05" "4.8102377321088e-06" "3.74034406448448e-05" "1.44307131963264e-05" "0.0061008526237927" "0.0061008526237927" "0.00574195974361552" "0.00405155925101928"
"lm" "svmRadial" "1" "3" "0" "0.01" "3" "3" "4.1546719162505e-05" "8.47720048067717e-07" "3.27791394359883e-05" "1.64217444840575e-06" "3.27791394359883e-05" "4.92652334521725e-06" "0.00562982254979875" "0.00562982254979875" "0.0056434084763825" "0.00472333149712286"
"lm" "svmRadial" "1" "3" "0" "0.01" "3" "3" "3.71448410353122e-05" "7.53583021810416e-07" "3.19475000502797e-05" "1.5156473376835e-06" "3.19475000502797e-05" "4.54694201305049e-06" "0.00562713098361155" "0.00562713098361155" "0.00563078538499448" "0.00460074496078807"
"lm" "svmRadial" "1" "3" "0" "0.01" "3" "3" "4.08888651658221e-05" "8.55886107648642e-07" "5.0104627463592e-05" "4.51389913695367e-06" "5.0104627463592e-05" "1.3541697410861e-05" "0.00684719303801899" "0.00684719303801899" "0.00559355689919912" "0.0048865606542474"
"lm" "svmRadial" "1" "3" "0" "0.01" "3" "3" "4.22509156929855e-05" "7.35317281016606e-07" "4.24100732705416e-05" "2.14594056126514e-06" "4.24100732705416e-05" "6.43782168379543e-06" "0.0064408762609417" "0.0064408762609417" "0.00594596639137523" "0.00481016648110822"
"lm" "svmRadial" "1" "3" "0" "0.01" "3" "3" "2.58745698510745e-05" "9.51946225655008e-07" "3.53942125443541e-05" "3.84315725993909e-06" "3.53942125443541e-05" "1.15294717798173e-05" "0.00583396741224588" "0.00583396741224588" "0.00523058737073737" "0.00402632131601115"
"lm" "svmRadial" "1" "3" "0" "0.02" "3" "3" "3.42209961793418e-05" "8.04787691202721e-07" "3.16914005807594e-05" "2.62968740826309e-06" "3.16914005807594e-05" "7.88906222478928e-06" "0.00567559285963432" "0.00567559285963432" "0.005484762333605" "0.00441014829720579"
"lm" "svmRadial" "1" "3" "0" "0.01" "3" "3" "2.72234650567045e-05" "8.59802793494271e-07" "4.07869849943516e-05" "6.83481339018539e-06" "4.07869849943516e-05" "2.05044401705562e-05" "0.00635426807348204" "0.00635426807348204" "0.00512962820115999" "0.00380271472987647"
"lm" "svmRadial" "1" "3" "0" "0.01" "3" "3" "2.80995048069126e-05" "9.55305173066916e-07" "4.07788246045483e-05" "6.29601386350453e-06" "4.07788246045483e-05" "1.88880415905136e-05" "0.00640827222818256" "0.00640827222818256" "0.00549290921255451" "0.00354047297096242"
"lm" "svmRadial" "1" "3" "0" "0.01" "3" "3" "3.64617939524538e-05" "7.55461208595626e-07" "4.1479734484222e-05" "6.27089194363801e-06" "4.1479734484222e-05" "1.8812675830914e-05" "0.00643204003384563" "0.00643204003384563" "0.00529370358004483" "0.0041573198882813"
"lm" "svmRadial" "1" "3" "0" "0.01" "3" "3" "3.71660729361766e-05" "8.15417008993632e-07" "4.29429601756485e-05" "1.93986999381857e-06" "4.29429601756485e-05" "5.81960998145571e-06" "0.00655910192182922" "0.00655910192182922" "0.00653924607867691" "0.00492509633944316"
"lm" "svmRadial" "1" "3" "0" "0.01" "3" "3" "4.47618860143988e-05" "7.29525105046919e-07" "3.41355954789477e-05" "2.16189565554185e-06" "3.41355954789477e-05" "6.48568696662554e-06" "0.00582137138109846" "0.00582137138109846" "0.00553431434472482" "0.00491172998303972"
"lm" "svmRadial" "1" "3" "0" "0.02" "3" "3" "3.84789170179412e-05" "7.68721758578769e-07" "3.87781599769471e-05" "2.32933408937935e-06" "3.87781599769471e-05" "6.98800226813806e-06" "0.00623750127552484" "0.00623750127552484" "0.00615324340052958" "0.00445706118249547"
"lm" "svmRadial" "1" "3" "0" "0.01" "3" "3" "5.00588121609735e-05" "8.25522913906909e-07" "3.65982779811044e-05" "1.66062613304307e-06" "3.65982779811044e-05" "4.98187839912921e-06" "0.0060307291576284" "0.0060307291576284" "0.00594006258533791" "0.00479148405007786"
"lm" "svmRadial" "1" "3" "0" "0.01" "3" "3" "4.26284213633627e-05" "7.60869577840027e-07" "4.87362453097228e-05" "4.41990568060343e-06" "4.87362453097228e-05" "1.32597170418103e-05" "0.00691362903877248" "0.00691362903877248" "0.0063263408791025" "0.00496325114656822"
"lm" "svmRadial" "1" "3" "0" "0.01" "3" "3" "2.78876354194397e-05" "9.60066980262946e-07" "2.8296225261067e-05" "2.12291093722561e-06" "2.8296225261067e-05" "6.36873281167684e-06" "0.0053046171979125" "0.0053046171979125" "0.00452709796661586" "0.00352584530679577"
"lm" "svmRadial" "1" "3" "0" "0.01" "3" "3" "3.08384904953262e-05" "8.90636101081357e-07" "3.34194277002937e-05" "2.57619337533616e-06" "3.34194277002937e-05" "7.72858012600848e-06" "0.00578176191152676" "0.00578176191152676" "0.00550179149082241" "0.00398338395684479"
"lm" "svmRadial" "1" "3" "0" "0.01" "3" "3" "3.89925878018367e-05" "6.83227191969345e-07" "3.4577066086123e-05" "2.22938328032845e-06" "3.4577066086123e-05" "6.68814984098536e-06" "0.00587972012078832" "0.00587972012078832" "0.00551166197348708" "0.00479423454720558"
"lm" "svmRadial" "1" "3" "0" "0.01" "3" "3" "4.86001156577847e-05" "8.33961100877135e-07" "4.21731999766838e-05" "2.99874521308689e-06" "4.21731999766838e-05" "8.99623563926067e-06" "0.00651972172955902" "0.00651972172955902" "0.00560079208966508" "0.00453195064269604"
"lm" "svmRadial" "1" "3" "0" "0.03" "3" "3" "3.77863712260574e-05" "8.06728889091421e-07" "3.39541413539744e-05" "2.11392644206074e-06" "3.39541413539744e-05" "6.34177932618223e-06" "0.00580039047052609" "0.00580039047052609" "0.00551028012048932" "0.00414192937725408"
"lm" "svmRadial" "1" "3" "0" "0.04" "3" "3" "4.01420056629043e-05" "7.8325487470961e-07" "4.66098712860222e-05" "2.45398880089631e-06" "4.66098712860222e-05" "7.36196640268892e-06" "0.00678093365080004" "0.00678093365080004" "0.00654978495951723" "0.00518544420662145"
"lm" "svmRadial" "1" "3" "0" "0.01" "3" "3" "3.06036096614147e-05" "7.54282122535778e-07" "3.98826909423662e-05" "3.87374130188422e-06" "3.98826909423662e-05" "1.16212239056527e-05" "0.00631427441919055" "0.00631427441919055" "0.00559740703749615" "0.00422187314703409"
"lm" "svmRadial" "1" "3" "0" "0.02" "3" "3" "2.93187035167417e-05" "5.93133423274525e-07" "3.41597688483718e-05" "2.69307151233531e-06" "3.41597688483718e-05" "8.07921453700592e-06" "0.00569627678257634" "0.00569627678257634" "0.00512101077095122" "0.0041730528533292"
"lm" "svmRadial" "1" "3" "0" "0.02" "3" "3" "3.57866765759489e-05" "7.9155966679952e-07" "4.10778700921767e-05" "2.45252096466757e-06" "4.10778700921767e-05" "7.3575628940027e-06" "0.00630725299604281" "0.00630725299604281" "0.0059381560658881" "0.00437183805690354"
"lm" "svmRadial" "1" "3" "0" "0.02" "3" "3" "4.75369047232128e-05" "7.99489271490029e-07" "2.97794571244422e-05" "1.4116419619214e-06" "2.97794571244422e-05" "4.23492588576419e-06" "0.00534273265405304" "0.00534273265405304" "0.00541002300088587" "0.00479032295540324"
"lm" "svmRadial" "1" "3" "0" "0.01" "3" "3" "3.39414896703876e-05" "7.47651541051516e-07" "3.43624187420137e-05" "1.53639713289982e-06" "3.43624187420137e-05" "4.60919139869946e-06" "0.00585816370448555" "0.00585816370448555" "0.00558603212057747" "0.00432301903517331"
"lm" "svmRadial" "1" "3" "0" "0.02" "3" "3" "2.66798009070352e-05" "8.80797515739102e-07" "4.17548292975237e-05" "5.40421139582001e-06" "4.17548292975237e-05" "1.621263418746e-05" "0.00638870544686167" "0.00638870544686167" "0.00532636940653715" "0.00346871917524665"
"lm" "svmRadial" "1" "3" "0" "0.01" "3" "3" "5.72748763441806e-05" "8.2346321474177e-07" "3.92451986216412e-05" "1.8661898779437e-06" "3.92451986216412e-05" "5.59856963383111e-06" "0.00603672675714773" "0.00603672675714773" "0.00562854446034869" "0.00555015511243942"
"lm" "svmRadial" "1" "3" "0" "0.01" "3" "3" "3.1934744683668e-05" "8.33286608131571e-07" "3.05986374481068e-05" "2.43269916570156e-06" "3.05986374481068e-05" "7.29809749710467e-06" "0.00552796971849746" "0.00552796971849746" "0.00512354553623666" "0.00419363553508382"
"lm" "svmRadial" "1" "3" "0" "0.01" "3" "3" "3.92508873219264e-05" "7.98768136283224e-07" "3.28443658365725e-05" "1.45894051824817e-06" "3.28443658365725e-05" "4.37682155474451e-06" "0.00561820877236578" "0.00561820877236578" "0.00556348722973673" "0.00457751568741547"
"lm" "svmRadial" "1" "3" "0" "0.02" "3" "3" "3.2237932181491e-05" "7.53389002286178e-07" "3.2448274004616e-05" "1.86121678062936e-06" "3.2448274004616e-05" "5.58365034188807e-06" "0.00563663365645944" "0.00563663365645944" "0.00529836437701165" "0.00427045920093668"
"lm" "svmRadial" "1" "3" "0" "0.03" "3" "3" "3.94770080796975e-05" "7.04516026547085e-07" "4.0666104393057e-05" "2.49427362016545e-06" "4.0666104393057e-05" "7.48282086049636e-06" "0.00639480635175365" "0.00639480635175365" "0.00619646160088348" "0.00423401191910734"
"lm" "svmRadial" "1" "3" "0" "0.01" "3" "3" "3.87176582208773e-05" "8.51835748011825e-07" "3.63312093511615e-05" "1.57330798284173e-06" "3.63312093511615e-05" "4.71992394852518e-06" "0.00597705829847825" "0.00597705829847825" "0.00568376381430605" "0.00454373167442623"
"lm" "svmRadial" "1" "3" "0" "0.02" "3" "3" "4.70810250725313e-05" "6.74111127108905e-07" "4.09044220446992e-05" "1.83776099540412e-06" "4.09044220446992e-05" "5.51328298621236e-06" "0.00634328866782552" "0.00634328866782552" "0.00637084310996919" "0.00426013437765749"
"lm" "svmRadial" "1" "3" "0" "0.02" "3" "3" "3.2782832501466e-05" "7.75807083984743e-07" "3.85359029831243e-05" "3.38971146043894e-06" "3.85359029831243e-05" "1.01691343813168e-05" "0.00624824358861653" "0.00624824358861653" "0.00558446574476313" "0.0041805514925807"
"lm" "svmRadial" "1" "3" "0" "0.01" "3" "3" "3.84968086293109e-05" "8.73554496528525e-07" "4.14523458140077e-05" "2.95050094500791e-06" "4.14523458140077e-05" "8.85150283502374e-06" "0.00637492734807859" "0.00637492734807859" "0.00580828741022574" "0.00458263562223855"
"lm" "svmRadial" "1" "3" "0" "0.02" "3" "3" "3.27794011690212e-05" "7.53704816412636e-07" "3.58143329101543e-05" "3.05172147382221e-06" "3.58143329101543e-05" "9.15516442146662e-06" "0.00589743482750885" "0.00589743482750885" "0.0056875769379359" "0.00448124855771428"
"lm" "svmRadial" "1" "3" "0" "0.01" "3" "3" "3.58629283641692e-05" "8.40323824644838e-07" "2.87784335327666e-05" "1.83957293297232e-06" "2.87784335327666e-05" "5.51871879891697e-06" "0.00539529081329057" "0.00539529081329057" "0.00536662335003879" "0.00474588758585359"
"lm" "svmRadial" "1" "3" "0" "0.01" "3" "3" "4.02017189398261e-05" "6.24724635643385e-07" "3.62425498578661e-05" "1.91447664901913e-06" "3.62425498578661e-05" "5.74342994705737e-06" "0.00604722764809396" "0.00604722764809396" "0.00592685684760586" "0.00465773357251581"
"lm" "svmRadial" "1" "3" "0" "0.02" "3" "3" "3.80274298625905e-05" "7.46543082819946e-07" "3.11660121354528e-05" "1.63842796811593e-06" "3.11660121354528e-05" "4.91528390434778e-06" "0.00552524767763521" "0.00552524767763521" "0.00543155222717288" "0.00419139521287115"
"lm" "svmRadial" "1" "3" "0" "0.01" "3" "3" "3.15896615326423e-05" "6.77791943508808e-07" "5.38986708670712e-05" "1.23774281417712e-05" "5.38986708670712e-05" "3.71322844253137e-05" "0.00732975043450404" "0.00732975043450404" "0.00519398388847301" "0.00421211184426488"
"lm" "svmRadial" "1" "3" "0" "0.01" "3" "3" "3.69725345070332e-05" "7.01338908260039e-07" "3.81002856806057e-05" "2.00389987481515e-06" "3.81002856806057e-05" "6.01169962444546e-06" "0.00609793131512938" "0.00609793131512938" "0.00612088807884061" "0.00505541416347569"
"lm" "svmRadial" "1" "3" "0" "0.01" "3" "3" "4.97844104998169e-05" "7.42390903701952e-07" "4.41268015280255e-05" "1.99280153219449e-06" "4.41268015280255e-05" "5.97840459658346e-06" "0.00652765638950905" "0.00652765638950905" "0.00618099720801458" "0.00494112364280745"
"lm" "svmRadial" "1" "3" "0" "0.02" "3" "3" "3.17336044115923e-05" "8.39808419663113e-07" "4.36959311786404e-05" "4.5758963991278e-06" "4.36959311786404e-05" "1.37276891973834e-05" "0.00642590926223338" "0.00642590926223338" "0.00566601398961391" "0.00409726217331154"
"lm" "svmRadial" "1" "3" "0" "0.01" "3" "3" "3.45084877662242e-05" "7.48855199756791e-07" "3.92112545996462e-05" "1.86801880758566e-06" "3.92112545996461e-05" "5.60405642275699e-06" "0.0061412767512155" "0.0061412767512155" "0.00601611286090941" "0.00436806640418925"
"lm" "svmRadial" "1" "3" "0" "0.01" "3" "3" "3.69691652392681e-05" "8.11000252018367e-07" "3.87426826601104e-05" "3.10555813850267e-06" "3.87426826601104e-05" "9.316674415508e-06" "0.00621004092879466" "0.00621004092879466" "0.00517218910874135" "0.00436939005204196"
"lm" "svmRadial" "1" "3" "0" "0.01" "3" "3" "3.71039528671349e-05" "7.64461691524071e-07" "4.72289602825744e-05" "6.03837491678238e-06" "4.72289602825744e-05" "1.81151247503471e-05" "0.0069129113707639" "0.0069129113707639" "0.00584773495515508" "0.00497261169520284"
"lm" "svmRadial" "1" "3" "0" "0.01" "3" "3" "3.64532444497837e-05" "9.96382284155027e-07" "3.64240586532932e-05" "2.12982815522281e-06" "3.64240586532932e-05" "6.38948446566843e-06" "0.00602243111278621" "0.00602243111278621" "0.00563253998178405" "0.00371084067790099"
"lm" "svmRadial" "1" "3" "0" "0.01" "3" "3" "3.23590349167207e-05" "7.93400193414637e-07" "3.80258023490689e-05" "3.20427065380539e-06" "3.80258023490689e-05" "9.61281196141616e-06" "0.00615045696787959" "0.00615045696787959" "0.00548116506513726" "0.00443668342616325"
