"model1" "model2" "MEC1" "MEC2" "IAS1" "IAS2" "NF1" "NF2" "MSE_Train1" "MSE_Train2" "MSE_Test1" "MSE_Test2" "MSE_Test_MEC_prop1" "MSE_Test_MEC_prop2" "Base_Ret1" "Base_Ret2" "Hedge_Ret1" "Hedge_Ret2"
"1" "lm" "svmRadial" "1" "1" "0" "0.01" "3" "3" "9.80611756195664e-07" "5.84093974826095e-06" "1.05042253385084e-06" "4.82115018240676e-05" "1.05042253385084e-06" "4.82115018240676e-05" "0.0487422169703007" "0.0487422169703007" "0.00102186833204912" "0.0139982953589555"
"1" "lm" "svmRadial" "1" "1" "0" "0.01" "3" "3" "8.65827282445996e-07" "7.04534580189239e-06" "1.01943402025106e-06" "6.39190610819329e-05" "1.01943402025106e-06" "6.39190610819329e-05" "0.0465174696987545" "0.0465174696987545" "0.0010060853874986" "0.0177585233529487"
"1" "lm" "svmRadial" "1" "1" "0" "0.01" "3" "3" "1.07735823689507e-06" "7.54974503102657e-06" "1.01185213118588e-06" "9.56971409475854e-05" "1.01185213118588e-06" "9.56971409475854e-05" "0.0503381982016448" "0.0503381982016448" "0.00100329094629234" "0.0204493602563569"
"1" "lm" "svmRadial" "1" "1" "0" "0.01" "3" "3" "9.40181098708496e-07" "6.16270668340606e-06" "1.1380629815083e-06" "6.18155641981034e-05" "1.1380629815083e-06" "6.18155641981034e-05" "0.047925710152407" "0.047925710152407" "0.00106924884319155" "0.0141239548003824"
"1" "lm" "svmRadial" "1" "1" "0" "0" "3" "3" "1.04802214348218e-06" "7.4472071940482e-06" "9.70772367815995e-07" "6.86414053431458e-05" "9.70772367815995e-07" "6.86414053431458e-05" "0.0471940256920374" "0.0471940256920374" "0.000991607340383647" "0.0176528386373031"
"1" "lm" "svmRadial" "1" "1" "0" "0.01" "3" "3" "9.27093008602946e-07" "7.46274778046772e-06" "1.02327107444928e-06" "4.87741827747453e-05" "1.02327107444928e-06" "4.87741827747453e-05" "0.0473509092663634" "0.0473509092663634" "0.00100823155611447" "0.0131953421494833"
"1" "lm" "svmRadial" "1" "1.24019752071262" "0" "0.01" "3" "3" "1.00424537014492e-06" "6.72783869691917e-06" "9.70415138593733e-07" "2.6909048580337e-05" "9.70415138593733e-07" "3.33725353340693e-05" "0.0464131567420305" "0.0464131567420305" "0.000986540845157081" "0.0214386503379781"
"1" "lm" "svmRadial" "1" "1" "0" "0" "3" "3" "9.87335085247431e-07" "6.33025694735979e-06" "9.83685633549483e-07" "3.40220129087315e-05" "9.83685633549483e-07" "3.40220129087315e-05" "0.0483336183007143" "0.0483336183007143" "0.000995885558345239" "0.0150188630591254"
"1" "lm" "svmRadial" "1" "1" "0" "0" "3" "3" "1.0887126030261e-06" "6.63661745815046e-06" "1.07591930945465e-06" "2.69998179061387e-05" "1.07591930945465e-06" "2.69998179061387e-05" "0.0462978992008072" "0.0462978992008072" "0.00103804922774277" "0.0132566931406799"
"1" "lm" "svmRadial" "1" "1.18925486506448" "0" "0.01" "3" "3" "1.0855906383482e-06" "7.61931264929206e-06" "1.04797452020003e-06" "5.79556256047789e-05" "1.04797452020003e-06" "6.89240097083389e-05" "0.0477920981285416" "0.0477920981285416" "0.00102516622900263" "0.0228438970785795"
"1" "lm" "svmRadial" "1" "1" "0" "0" "3" "3" "9.97716885915643e-07" "6.21136886633462e-06" "1.04161909728e-06" "2.59762441911158e-05" "1.04161909728e-06" "2.59762441911158e-05" "0.0469780729383263" "0.0469780729383263" "0.00101530222729689" "0.0140970906011339"
"1" "lm" "svmRadial" "1" "1" "0" "0" "3" "3" "9.35089845424479e-07" "5.84862615023536e-06" "1.08852601553095e-06" "7.84409335699899e-05" "1.08852601553095e-06" "7.84409335699899e-05" "0.048240426357862" "0.048240426357862" "0.00104563259515986" "0.017387791278276"
"1" "lm" "svmRadial" "1" "1.19472142200514" "0" "0.01" "3" "3" "1.01204735881293e-06" "6.97442930005306e-06" "1.04679323066939e-06" "9.89990908202981e-05" "1.04679323066939e-06" "0.000118276334562042" "0.049425578477386" "0.049425578477386" "0.00103026733840428" "0.0199576408673688"
"1" "lm" "svmRadial" "1" "1" "0" "0.01" "3" "3" "1.05472345348615e-06" "6.30142667890965e-06" "9.58509133899898e-07" "3.91767507674374e-05" "9.58509133899898e-07" "3.91767507674374e-05" "0.047499237664923" "0.047499237664923" "0.000971261910503397" "0.0220065490346109"
"1" "lm" "svmRadial" "1" "1" "0" "0.01" "3" "3" "9.36851821315393e-07" "6.53336077976952e-06" "1.1012202890246e-06" "5.20705757616906e-05" "1.1012202890246e-06" "5.20705757616906e-05" "0.045823030732142" "0.045823030732142" "0.00104941975295156" "0.0165687489260656"
"1" "lm" "svmRadial" "1" "1" "0" "0.01" "3" "3" "9.07214698500325e-07" "5.72049715585708e-06" "9.91006552771354e-07" "4.68071389162002e-05" "9.91006552771354e-07" "4.68071389162002e-05" "0.0468695573401481" "0.0468695573401481" "0.000995147666467274" "0.0182694177056073"
"1" "lm" "svmRadial" "1" "1" "0" "0.01" "3" "3" "9.46181893033126e-07" "6.92751023423539e-06" "1.06332048270794e-06" "5.88868491638322e-05" "1.06332048270794e-06" "5.88868491638322e-05" "0.0471388349441059" "0.0471388349441059" "0.00103356520237881" "0.0206322602042851"
"1" "lm" "svmRadial" "1" "1" "0" "0.01" "3" "3" "1.02498469596379e-06" "6.88404096678217e-06" "1.03821711489675e-06" "3.98159576766301e-05" "1.03821711489675e-06" "3.98159576766301e-05" "0.0458272825219516" "0.0458272825219516" "0.00102008259812747" "0.0167676006063314"
"1" "lm" "svmRadial" "1" "1" "0" "0" "3" "3" "9.87866183370017e-07" "6.99614225127282e-06" "1.02316470060054e-06" "6.17124941156269e-05" "1.02316470060054e-06" "6.17124941156269e-05" "0.0470124429547416" "0.0470124429547416" "0.00101267236375909" "0.0155954392377324"
"1" "lm" "svmRadial" "1" "1" "0" "0.01" "3" "3" "1.12815064607565e-06" "6.51119302850566e-06" "9.59473288025945e-07" "6.40128057774978e-05" "9.59473288025945e-07" "6.40128057774978e-05" "0.0471270215518577" "0.0471270215518577" "0.000977177968997751" "0.0173885383766409"
"1" "lm" "svmRadial" "1" "1.18162127879675" "0" "0.01" "3" "3" "1.00974021641175e-06" "7.26341264057954e-06" "1.05557028198453e-06" "5.4675601623401e-05" "1.05557028198453e-06" "6.46058543092245e-05" "0.0488928094024815" "0.0488928094024815" "0.00102850832224587" "0.0142275773869363"
"1" "lm" "svmRadial" "1" "1" "0" "0" "3" "3" "9.25039379215212e-07" "6.83550605899233e-06" "9.78087276290556e-07" "7.5919562842469e-05" "9.78087276290556e-07" "7.5919562842469e-05" "0.0495523639683708" "0.0495523639683708" "0.000983009546538142" "0.01519547280998"
"1" "lm" "svmRadial" "1" "1" "0" "0.01" "3" "3" "9.42183839647575e-07" "7.83741239239365e-06" "1.05478597830872e-06" "9.01896608115465e-05" "1.05478597830872e-06" "9.01896608115465e-05" "0.0488530428368314" "0.0488530428368314" "0.00102587624354735" "0.021943687396288"
"1" "lm" "svmRadial" "1" "1" "0" "0.01" "3" "3" "1.00758510551267e-06" "7.36066225046882e-06" "8.87855076922715e-07" "4.15863372946036e-05" "8.87855076922715e-07" "4.15863372946036e-05" "0.0471762071426088" "0.0471762071426088" "0.000943645455457309" "0.0162245728893208"
"1" "lm" "svmRadial" "1" "1" "0" "0.01" "3" "3" "9.71487885289965e-07" "7.70904741760772e-06" "1.00976168785151e-06" "2.54565511512785e-05" "1.00976168785151e-06" "2.54565511512785e-05" "0.0490870205423885" "0.0490870205423885" "0.00100695404304817" "0.0216261326360776"
"1" "lm" "svmRadial" "1" "1" "0" "0" "3" "3" "8.25326531937721e-07" "7.50199539451333e-06" "1.1051019836192e-06" "2.29211991119825e-05" "1.1051019836192e-06" "2.29211991119825e-05" "0.0472206894125533" "0.0472206894125533" "0.001047808737442" "0.0155654059429668"
"1" "lm" "svmRadial" "1" "1.42173391157693" "0" "0.02" "3" "3" "9.71812611605752e-07" "8.35415403075561e-06" "9.53882550140896e-07" "5.39013709444048e-05" "9.53882550140896e-07" "7.66334069521478e-05" "0.0450236672616" "0.0450236672616" "0.00097063902784882" "0.0204796597833149"
"1" "lm" "svmRadial" "1" "1" "0" "0" "3" "3" "9.44977915699894e-07" "6.93264523186574e-06" "1.06937636307063e-06" "2.44647355013207e-05" "1.06937636307063e-06" "2.44647355013207e-05" "0.0454759571551904" "0.0454759571551904" "0.0010368960494338" "0.0175335196211879"
"1" "lm" "svmRadial" "1" "1" "0" "0" "3" "3" "1.04171707946765e-06" "6.10917157553724e-06" "9.44450537355892e-07" "2.86579563938996e-05" "9.44450537355892e-07" "2.86579563938996e-05" "0.0462615875676969" "0.0462615875676969" "0.000972216700166232" "0.0139891976891406"
"1" "lm" "svmRadial" "1" "1" "0" "0" "3" "3" "9.10149658596745e-07" "6.21067327719568e-06" "1.05837411642301e-06" "3.31431072049418e-05" "1.05837411642301e-06" "3.31431072049418e-05" "0.046533461648671" "0.046533461648671" "0.00103155203036731" "0.0163818021836878"
"1" "lm" "svmRadial" "1" "1.55139002194691" "0" "0.01" "3" "3" "9.738579221635e-07" "6.74317828383118e-06" "1.07695985285684e-06" "4.87801449375963e-05" "1.07695985285684e-06" "7.5677030125311e-05" "0.0476043455115913" "0.0476043455115913" "0.00103859597634168" "0.0159766230793358"
"1" "lm" "svmRadial" "1" "1" "0" "0" "3" "3" "9.13983467846731e-07" "6.59389642996823e-06" "1.054197117645e-06" "0.000190366904690579" "1.054197117645e-06" "0.000190366904690579" "0.0486226150065028" "0.0486226150065028" "0.00101982532599733" "0.0157229143679443"
"1" "lm" "svmRadial" "1" "1" "0" "0" "3" "3" "1.04211582268168e-06" "6.56451790384001e-06" "1.00758588326105e-06" "4.59180859760674e-05" "1.00758588326105e-06" "4.59180859760674e-05" "0.0448156547010284" "0.0448156547010284" "0.0010022615514433" "0.0160011474403594"
"1" "lm" "svmRadial" "1" "1" "0" "0.01" "3" "3" "9.40930285092929e-07" "6.32510359284745e-06" "1.06632346187409e-06" "3.81070239258783e-05" "1.06632346187409e-06" "3.81070239258783e-05" "0.046622322486052" "0.046622322486052" "0.00102521111896155" "0.0100935303577677"
"1" "lm" "svmRadial" "1" "1.18669468174031" "0" "0.01" "3" "3" "9.70117907325659e-07" "7.45342009183411e-06" "9.98381855920703e-07" "7.53483188608723e-05" "9.98381855920703e-07" "8.94154492702702e-05" "0.0487469648158722" "0.0487469648158722" "0.00100209210115587" "0.0212702178056928"
"1" "lm" "svmRadial" "1" "1" "0" "0.01" "3" "3" "9.68982933392286e-07" "6.34496277540374e-06" "1.02953377687955e-06" "4.97427194174459e-05" "1.02953377687955e-06" "4.97427194174459e-05" "0.0478232396518578" "0.0478232396518578" "0.00101529377538105" "0.0171142629394117"
"1" "lm" "svmRadial" "1" "1" "0" "0" "3" "3" "8.87369460287703e-07" "5.19452467836492e-06" "1.06706151005398e-06" "4.19842432735243e-05" "1.06706151005398e-06" "4.19842432735243e-05" "0.0461888429250305" "0.0461888429250305" "0.00103563102152714" "0.0185095682559685"
"1" "lm" "svmRadial" "1" "1.18528557266859" "0" "0.01" "3" "3" "9.40861388728339e-07" "6.41723313469834e-06" "9.33704652301369e-07" "3.36473552591082e-05" "9.33704652301369e-07" "3.98817247470757e-05" "0.0460102036804687" "0.0460102036804687" "0.000966392587189857" "0.0162635812318276"
"1" "lm" "svmRadial" "1" "1" "0" "0.01" "3" "3" "9.87172770989663e-07" "8.5501112524821e-06" "8.88840775890006e-07" "7.58092369365927e-05" "8.88840775890006e-07" "7.58092369365927e-05" "0.05025138364996" "0.05025138364996" "0.000941157856862766" "0.0158319131122549"
"1" "lm" "svmRadial" "1" "1" "0" "0.01" "3" "3" "9.15148343547972e-07" "6.38877264673776e-06" "9.69968912675166e-07" "4.58223675122419e-05" "9.69968912675166e-07" "4.58223675122419e-05" "0.0482670370433922" "0.0482670370433922" "0.00098486118534261" "0.0160530457948082"
"1" "lm" "svmRadial" "1" "1.1753703946306" "0" "0.01" "3" "3" "9.61347455302527e-07" "6.25248007573453e-06" "9.41708546509e-07" "4.0685352559171e-05" "9.41708546509e-07" "4.78203588931581e-05" "0.0471565956510535" "0.0471565956510535" "0.000966393857682347" "0.0167510613836907"
"1" "lm" "svmRadial" "1" "1" "0" "0.01" "3" "3" "1.00609225142502e-06" "7.46321313971294e-06" "1.02463566182596e-06" "2.59587572922846e-05" "1.02463566182596e-06" "2.59587572922846e-05" "0.047583345979998" "0.047583345979998" "0.00101064666178942" "0.0136651612018376"
"1" "lm" "svmRadial" "1" "1" "0" "0.01" "3" "3" "1.01519669182585e-06" "6.23734014017583e-06" "1.02634947648128e-06" "3.06111692190379e-05" "1.02634947648128e-06" "3.06111692190379e-05" "0.046504633026218" "0.046504633026218" "0.00101462156970921" "0.0147989178884161"
"1" "lm" "svmRadial" "1" "1" "0" "0" "3" "3" "9.22594842444681e-07" "7.05504496005409e-06" "8.89557377770742e-07" "6.68090782015145e-05" "8.89557377770742e-07" "6.68090782015145e-05" "0.0479058640083284" "0.0479058640083284" "0.000945656972429473" "0.0198497071735637"
"1" "lm" "svmRadial" "1" "1" "0" "0.01" "3" "3" "1.02246929691165e-06" "5.72668910330486e-06" "9.97124233374876e-07" "9.64182707112354e-05" "9.97124233374876e-07" "9.64182707112354e-05" "0.0525939754728443" "0.0525939754728443" "0.000993907115471148" "0.0208024072472169"
"1" "lm" "svmRadial" "1" "1" "0" "0" "3" "3" "9.41162297489389e-07" "5.68610029773757e-06" "1.03960260635033e-06" "9.27741625766743e-05" "1.03960260635033e-06" "9.27741625766743e-05" "0.0481448687829994" "0.0481448687829994" "0.00101974203945492" "0.0186366918148413"
"1" "lm" "svmRadial" "1" "1.59221493829361" "0" "0.01" "3" "3" "9.61389865993274e-07" "7.12117519518803e-06" "1.1982228446666e-06" "5.71973230558483e-05" "1.1982228446666e-06" "9.10704321999273e-05" "0.0489419385462023" "0.0489419385462023" "0.00109304908455416" "0.0247873337737154"
"1" "lm" "svmRadial" "1" "1" "0" "0.01" "3" "3" "9.24648005520366e-07" "6.85299782373269e-06" "9.68699044136228e-07" "0.000166257831459093" "9.68699044136228e-07" "0.000166257831459093" "0.0488092987215545" "0.0488092987215545" "0.000984298307027206" "0.0143818535317047"
"1" "lm" "svmRadial" "1" "1" "0" "0.01" "3" "3" "9.73103317115131e-07" "5.98083680111304e-06" "9.82069632678047e-07" "2.58967070678324e-05" "9.82069632678047e-07" "2.58967070678324e-05" "0.0457397894706911" "0.0457397894706911" "0.000994705931201887" "0.0140470940861113"
"1" "lm" "svmRadial" "1" "1" "0" "0.01" "3" "3" "9.73751004362793e-07" "6.47004823296342e-06" "1.03143467198152e-06" "0.000107402357512036" "1.03143467198152e-06" "0.000107402357512036" "0.0491611525872161" "0.0491611525872161" "0.00101255439106996" "0.0183098863337945"
"1" "lm" "svmRadial" "1" "1.18435784858524" "0" "0.01" "3" "3" "1.00187375087005e-06" "9.06161226934824e-06" "9.50154333466018e-07" "5.58823924876281e-05" "9.50154333466018e-07" "6.61847501404431e-05" "0.0467445716248845" "0.0467445716248845" "0.000976265010648731" "0.0146320759612193"
"1" "lm" "svmRadial" "1" "1" "0" "0.01" "3" "3" "1.00736245444914e-06" "6.52527578762546e-06" "1.09512983360813e-06" "6.88349252036252e-05" "1.09512983360813e-06" "6.88349252036252e-05" "0.0483362654818573" "0.0483362654818573" "0.00105025696071275" "0.0154516301836287"
"1" "lm" "svmRadial" "1" "1" "0" "0.01" "3" "3" "9.70120356798581e-07" "5.91445084229957e-06" "1.04335587982716e-06" "4.83340286642819e-05" "1.04335587982716e-06" "4.83340286642819e-05" "0.0456898683271682" "0.0456898683271682" "0.00102275080008996" "0.0197799536295888"
"1" "lm" "svmRadial" "1" "1" "0" "0.01" "3" "3" "1.04481058211531e-06" "7.2330221733036e-06" "9.58977347539075e-07" "9.69492008601476e-05" "9.58977347539075e-07" "9.69492008601476e-05" "0.0465951398914083" "0.0465951398914083" "0.000976151582577276" "0.0183757868924551"
"1" "lm" "svmRadial" "1" "1" "0" "0.01" "3" "3" "1.0389439528701e-06" "6.74582132855611e-06" "1.00042352461212e-06" "5.05559303803404e-05" "1.00042352461212e-06" "5.05559303803404e-05" "0.0505474774620086" "0.0505474774620086" "0.000990096037587266" "0.0154650663147013"
"1" "lm" "svmRadial" "1" "1" "0" "0.01" "3" "3" "1.0052728195032e-06" "6.97291601143504e-06" "1.11894449888109e-06" "2.92319255375205e-05" "1.11894449888109e-06" "2.92319255375205e-05" "0.0449977697162905" "0.0449977697162905" "0.00105034171268596" "0.0159540479270206"
"1" "lm" "svmRadial" "1" "1" "0" "0.01" "3" "3" "9.97707480735702e-07" "7.04112944248325e-06" "9.93918455940517e-07" "6.26200215906677e-05" "9.93918455940517e-07" "6.26200215906677e-05" "0.0464627162314847" "0.0464627162314847" "0.000993541347717766" "0.0200647117433562"
"1" "lm" "svmRadial" "1" "1" "0" "0.01" "3" "3" "1.00706533606244e-06" "7.10175224166906e-06" "1.00331437184143e-06" "5.57737428367952e-05" "1.00331437184143e-06" "5.57737428367952e-05" "0.0467596225373646" "0.0467596225373646" "0.000992607304904201" "0.0180748228405457"
"1" "lm" "svmRadial" "1" "1" "0" "0" "3" "3" "9.8502611731065e-07" "6.30953023719132e-06" "9.43966771767872e-07" "3.6256788192306e-05" "9.43966771767872e-07" "3.6256788192306e-05" "0.0462662001372182" "0.0462662001372182" "0.000959785961151647" "0.0140916432050172"
"1" "lm" "svmRadial" "1" "1.18468620506517" "0" "0.01" "3" "3" "8.86491472910282e-07" "1.37430064944035e-05" "9.94634491125063e-07" "5.16866075445496e-05" "9.94634491125063e-07" "6.12324109446452e-05" "0.0468021244726564" "0.0468021244726564" "0.00099593180877079" "0.0182789348193334"
"1" "lm" "svmRadial" "1" "2.10362959938913" "0" "0.01" "3" "3" "9.47777744263572e-07" "7.1132513022277e-06" "9.25786927358964e-07" "8.09688884662142e-05" "9.25786927358964e-07" "0.000170328550407165" "0.0485506714131822" "0.0485506714131822" "0.000940085630155158" "0.0202329407089956"
"1" "lm" "svmRadial" "1" "1" "0" "0" "3" "3" "9.14410136055361e-07" "6.51787776910934e-06" "9.39080300094309e-07" "3.00762362107336e-05" "9.39080300094309e-07" "3.00762362107336e-05" "0.0467393043383215" "0.0467393043383215" "0.000961217705291848" "0.0174876809215692"
"1" "lm" "svmRadial" "1" "1" "0" "0.01" "3" "3" "1.08024508793732e-06" "7.29246869085935e-06" "1.07198408817401e-06" "2.46263324102071e-05" "1.07198408817401e-06" "2.46263324102071e-05" "0.0458303278037446" "0.0458303278037446" "0.00103083082440787" "0.0183844023713001"
"1" "lm" "svmRadial" "1" "1.190318580517" "0" "0.01" "3" "3" "1.07520391514982e-06" "7.05928674143036e-06" "9.52300605976817e-07" "5.78069876318339e-05" "9.52300605976817e-07" "6.88087314618883e-05" "0.047360826162301" "0.047360826162301" "0.00097549309909807" "0.0178666202112828"
"1" "lm" "svmRadial" "1" "1" "0" "0.01" "3" "3" "9.59158317909652e-07" "7.07491925830634e-06" "9.83213855823682e-07" "4.93104167625364e-05" "9.83213855823682e-07" "4.93104167625364e-05" "0.0495433733731043" "0.0495433733731043" "0.000991799463495354" "0.0153443742107451"
"1" "lm" "svmRadial" "1" "1" "0" "0" "3" "3" "9.46438276573537e-07" "7.16445154397834e-06" "9.29681809085722e-07" "3.19204336353552e-05" "9.29681809085722e-07" "3.19204336353552e-05" "0.0460440708011175" "0.0460440708011175" "0.000968508692817076" "0.0138759753850994"
"1" "lm" "svmRadial" "1" "1" "0" "0.01" "3" "3" "9.53426887672313e-07" "7.21075855895746e-06" "9.79140490590411e-07" "6.31544246271265e-05" "9.79140490590411e-07" "6.31544246271265e-05" "0.0453621309511974" "0.0453621309511974" "0.000988054391267286" "0.0164986829563614"
"1" "lm" "svmRadial" "1" "1" "0" "0.01" "3" "3" "9.4946704973969e-07" "6.68033406872563e-06" "9.86849973359904e-07" "4.66400779295836e-05" "9.86849973359904e-07" "4.66400779295836e-05" "0.0489375439307373" "0.0489375439307373" "0.000990304440366208" "0.0170759719482183"
"1" "lm" "svmRadial" "1" "1.17205560439715" "0" "0.01" "3" "3" "1.07280818576555e-06" "5.52406028215276e-06" "1.05884395020994e-06" "7.66325637056609e-05" "1.05884395020994e-06" "8.98176257705413e-05" "0.0498144702239843" "0.0498144702239843" "0.00102724314830248" "0.019556102960254"
"1" "lm" "svmRadial" "1" "1" "0" "0.01" "3" "3" "8.81432462290834e-07" "7.27833821023706e-06" "8.90471393179801e-07" "2.92376338259591e-05" "8.90471393179801e-07" "2.92376338259591e-05" "0.0475878396413498" "0.0475878396413498" "0.000945590219363746" "0.0182805149199153"
"1" "lm" "svmRadial" "1" "1" "0" "0.01" "3" "3" "8.98965288207529e-07" "6.83893469404188e-06" "1.13704385750006e-06" "8.24383346203187e-05" "1.13704385750006e-06" "8.24383346203187e-05" "0.0493289926540587" "0.0493289926540587" "0.00106744720807474" "0.0129749953293823"
"1" "lm" "svmRadial" "1" "1" "0" "0" "3" "3" "1.00729301411628e-06" "5.62672003938628e-06" "1.09240507976343e-06" "2.76200802749163e-05" "1.09240507976343e-06" "2.76200802749163e-05" "0.0464809797803449" "0.0464809797803449" "0.00104218311493778" "0.0155520793991155"
"1" "lm" "svmRadial" "1" "1" "0" "0.01" "3" "3" "1.04961555379847e-06" "6.95361316947001e-06" "9.9383293850812e-07" "7.61792544754255e-05" "9.9383293850812e-07" "7.61792544754255e-05" "0.048817941700221" "0.048817941700221" "0.00100461003417408" "0.0151685847766293"
"1" "lm" "svmRadial" "1" "1.7491255575762" "0" "0.01" "3" "3" "9.77674220248227e-07" "7.06735050030645e-06" "1.00845160582367e-06" "9.02358110702976e-05" "1.00845160582367e-06" "0.000157833763351675" "0.0474953295708758" "0.0474953295708758" "0.00100313193165599" "0.0171636705742453"
"1" "lm" "svmRadial" "1" "1" "0" "0.01" "3" "3" "1.06429923959073e-06" "6.46257562266088e-06" "1.00607812194889e-06" "7.0810907916477e-05" "1.00607812194889e-06" "7.0810907916477e-05" "0.0467624367317719" "0.0467624367317719" "0.00100492198378901" "0.0193058195049572"
"1" "lm" "svmRadial" "1" "1.18661895043148" "0" "0.01" "3" "3" "9.04820711268929e-07" "6.82273494323616e-06" "1.01505430480853e-06" "6.5483258210582e-05" "1.01505430480853e-06" "7.77036751286743e-05" "0.0483659189716796" "0.0483659189716796" "0.00100271641889761" "0.0198319829528364"
"1" "lm" "svmRadial" "1" "1" "0" "0.01" "3" "3" "1.06398521386641e-06" "5.78610400306842e-06" "1.09618386584718e-06" "5.6351431253138e-05" "1.09618386584718e-06" "5.6351431253138e-05" "0.0474326759221617" "0.0474326759221617" "0.0010528914861362" "0.0175394126008193"
"1" "lm" "svmRadial" "1" "1" "0" "0" "3" "3" "9.95636671337955e-07" "5.89595671583259e-06" "9.26218045089949e-07" "0.000203038267086746" "9.26218045089949e-07" "0.000203038267086746" "0.0482179568957876" "0.0482179568957876" "0.000963496189851441" "0.0166908033014966"
"1" "lm" "svmRadial" "1" "1" "0" "0.01" "3" "3" "9.14047486821929e-07" "6.74832162233544e-06" "1.0088407154957e-06" "7.98634517315319e-05" "1.0088407154957e-06" "7.98634517315319e-05" "0.0481330597732215" "0.0481330597732215" "0.00100379755469778" "0.0178218907145722"
"1" "lm" "svmRadial" "1" "1" "0" "0.01" "3" "3" "8.70220225008938e-07" "5.93439034578213e-06" "1.01549281164871e-06" "8.7838489340223e-05" "1.01549281164871e-06" "8.7838489340223e-05" "0.0484847601241416" "0.0484847601241416" "0.00100856449962492" "0.0170972438053552"
"1" "lm" "svmRadial" "1" "1" "0" "0.01" "3" "3" "1.00626752229433e-06" "7.16821501631934e-06" "1.02803303984792e-06" "8.62260972714262e-05" "1.02803303984792e-06" "8.62260972714262e-05" "0.047653702118528" "0.047653702118528" "0.00100993104022332" "0.0163489020565436"
"1" "lm" "svmRadial" "1" "1" "0" "0" "3" "3" "1.07755883679872e-06" "7.66151020943163e-06" "1.09147640974629e-06" "9.51635695284649e-05" "1.09147640974629e-06" "9.51635695284649e-05" "0.0478261375026721" "0.0478261375026721" "0.00104302716979886" "0.0176610487474735"
"1" "lm" "svmRadial" "1" "1" "0" "0" "3" "3" "9.49208486150219e-07" "7.07280490176338e-06" "9.33638111568552e-07" "3.34882554279669e-05" "9.33638111568552e-07" "3.34882554279669e-05" "0.0490328535603546" "0.0490328535603546" "0.000968689079263128" "0.01458232162103"
"1" "lm" "svmRadial" "1" "1" "0" "0.01" "3" "3" "1.01609055237329e-06" "7.69395769439027e-06" "1.04462734264277e-06" "9.75740357584132e-05" "1.04462734264277e-06" "9.75740357584132e-05" "0.0474636054032811" "0.0474636054032811" "0.00102304585265065" "0.0181494294439767"
"1" "lm" "svmRadial" "1" "1" "0" "0.01" "3" "3" "9.43135289301313e-07" "6.25566490567419e-06" "9.97177598101863e-07" "4.33311371558506e-05" "9.97177598101863e-07" "4.33311371558506e-05" "0.0464930825902144" "0.0464930825902144" "0.000990398706516008" "0.0125159308998924"
"1" "lm" "svmRadial" "1" "1.5386819138438" "0" "0.01" "3" "3" "9.63480908987973e-07" "7.43152041887941e-06" "9.16794119339755e-07" "8.59393166786131e-05" "9.16794119339755e-07" "0.000132233272261476" "0.0499829663552851" "0.0499829663552851" "0.000958075249789861" "0.028568399166092"
"1" "lm" "svmRadial" "1" "1.6913085423454" "0" "0.01" "3" "3" "9.12334261758602e-07" "7.17682074752772e-06" "1.09044937498522e-06" "3.13259598656237e-05" "1.09044937498522e-06" "5.29818635178986e-05" "0.0490304314311975" "0.0490304314311975" "0.00104514528924372" "0.0138973020247835"
"1" "lm" "svmRadial" "1" "1" "0" "0" "3" "3" "9.89640018265794e-07" "8.54203689893361e-06" "9.12287793960383e-07" "5.69447455128464e-05" "9.12287793960383e-07" "5.69447455128464e-05" "0.0478507118071472" "0.0478507118071472" "0.000951552445625286" "0.0129975406848809"
"1" "lm" "svmRadial" "1" "1" "0" "0" "3" "3" "1.01832305486371e-06" "6.04234429624959e-06" "1.02382366341011e-06" "6.71316380290426e-05" "1.02382366341011e-06" "6.71316380290426e-05" "0.0485894208362423" "0.0485894208362423" "0.00100849946522614" "0.0187794743379145"
"1" "lm" "svmRadial" "1" "1" "0" "0.01" "3" "3" "1.01526645913301e-06" "7.19262226984803e-06" "9.76417007128138e-07" "4.81101107780694e-05" "9.76417007128138e-07" "4.81101107780694e-05" "0.0504025726062657" "0.0504025726062657" "0.000984535693092662" "0.0217081940568386"
"1" "lm" "svmRadial" "1" "1.22605238120751" "0" "0.01" "3" "3" "1.00159582400075e-06" "7.64834534370525e-06" "1.10055735872158e-06" "4.84598343557576e-05" "1.10055735872158e-06" "5.94142953047983e-05" "0.0478744951751183" "0.0478744951751183" "0.0010413168963763" "0.0166430776328052"
"1" "lm" "svmRadial" "1" "1" "0" "0.01" "3" "3" "9.93721451989161e-07" "6.56013052259545e-06" "9.13857437343316e-07" "5.54893592109381e-05" "9.13857437343316e-07" "5.54893592109381e-05" "0.0478199257653586" "0.0478199257653586" "0.000955393324849218" "0.0129000716651371"
"1" "lm" "svmRadial" "1" "1" "0" "0.01" "3" "3" "8.34813917379819e-07" "6.84945430734208e-06" "9.24216519516561e-07" "5.02986934877632e-05" "9.24216519516561e-07" "5.02986934877632e-05" "0.0475482537123077" "0.0475482537123077" "0.000958411400667058" "0.0194432862265912"
"1" "lm" "svmRadial" "1" "1" "0" "0.01" "3" "3" "1.00317561914112e-06" "5.16158036997939e-06" "1.00387524031384e-06" "5.12885668076471e-05" "1.00387524031384e-06" "5.12885668076471e-05" "0.0511368128398942" "0.0511368128398942" "0.000997052045153224" "0.0178984807342006"
